year,country,co2,yr_avg_temp_f,yr_avg_temp_c,yr_avg_temp_uncertainty
1979,DOMINICA,9,79.59679999999999,26.44266666666667,0.3055833333333333
1979,DOMINICAN REPUBLIC,1857,78.38194999999997,25.767750000000003,0.26525000000000004
1979,ECUADOR,3318,72.12455000000001,22.29141666666667,0.23816666666666664
1979,EGYPT,11712,74.40830000000003,23.560166666666664,0.29200000000000004
1979,EL SALVADOR,652,77.6144,25.34133333333333,0.31666666666666665
1979,EQUATORIAL GUINEA,17,77.68084999999998,25.37825,0.23075
1979,ETHIOPIA,504,73.99295000000002,23.329416666666663,0.30825
1979,FIJI,229,77.45195,25.251083333333334,0.22391666666666665
1979,FINLAND,14817,34.53005,1.4055833333333332,0.22316666666666665
1979,FRANCE,144302,55.10555,12.836416666666667,0.2254166666666667
1979,FRENCH GUIANA,149,79.313,26.285,0.23825000000000005
1979,FRENCH POLYNESIA,77,79.22135,26.23408333333334,0.31816666666666665
1979,GABON,1842,76.44875,24.693750000000005,0.21058333333333332
1979,GAMBIA,40,82.57865000000002,28.09925,0.3476666666666666
1979,GHANA,725,80.8604,27.144666666666666,0.23066666666666666
1979,GREECE,13988,59.2817,15.1565,0.2695833333333333
1979,GREENLAND,156,-1.453000000000001,-18.585,0.9224166666666668
1979,GRENADA,13,80.94409999999998,27.191166666666664,0.3398333333333333
1979,GUADELOUPE,147,79.83575,26.57541666666667,0.2620833333333333
1979,GUATEMALA,1280,74.41744999999997,23.56525,0.2784166666666667
1979,GUINEA,258,78.67670000000003,25.9315,0.267
1979,GUINEA BISSAU,30,80.98025,27.211250000000003,0.32266666666666666
1979,GUYANA,415,79.5245,26.402500000000003,0.35391666666666666
1979,HAITI,206,79.74770000000002,26.526499999999995,0.2985
1979,HONDURAS,527,77.3324,25.18466666666667,0.2796666666666667
1979,HUNGARY,23515,50.48825,10.27125,0.22233333333333336
1979,ICELAND,542,32.49335,0.2740833333333335,0.3814166666666667
1979,INDIA,80963,76.19644999999998,24.553583333333336,0.19825000000000004
1979,INDONESIA,25933,78.908,26.06,0.25433333333333336
1979,IRAQ,14451,73.91420000000002,23.28566666666666,0.276
1979,IRELAND,7469,48.0065,8.8925,0.20908333333333334
1979,ISRAEL,5732,69.18395,20.65775,0.24041666666666664
1979,ITALY,105663,55.2167,12.898166666666668,0.18391666666666664
1979,JAMAICA,2328,79.4126,26.34033333333333,0.3174166666666667
1979,JAPAN,260600,55.11665,12.842583333333332,0.17741666666666667
1979,JORDAN,1035,68.91484999999999,20.50825,0.2834166666666667
1979,KENYA,1374,75.6341,24.24116666666667,0.26366666666666666
1979,KIRIBATI,7,80.7098,27.061,0.6122500000000001
1979,KUWAIT,4818,79.10825000000001,26.17125,0.57575
1979,LEBANON,1679,65.49605,18.608916666666673,0.24600000000000002
1979,LIBERIA,531,78.61655,25.89808333333333,0.2570833333333334
1979,LUXEMBOURG,3306,47.9348,8.852666666666666,0.22375
1979,MADAGASCAR,309,73.38215000000002,22.99008333333333,0.26633333333333337
1979,MALAWI,174,70.82945000000002,21.57191666666667,0.2955833333333333
1979,MALAYSIA,7439,79.2617,26.256500000000006,0.19725
1979,MALI,117,84.13234999999997,28.962416666666666,0.32641666666666663
1979,MALTA,247,65.61575,18.675416666666667,0.30375
1979,MARTINIQUE,194,79.59679999999999,26.44266666666667,0.3055833333333333
1979,MAURITANIA,165,83.0594,28.36633333333333,0.3765833333333333
1979,MAURITIUS,180,75.08585,23.93658333333333,0.2838333333333334
1979,MEXICO,65687,69.02420000000001,20.569000000000006,0.18825
1979,MONGOLIA,1718,32.4941,0.2745,0.3000833333333333
1979,MONTSERRAT,7,79.8938,26.60766666666666,0.25866666666666666
1979,MOROCCO,4352,64.1486,17.860333333333333,0.389
1979,MOZAMBIQUE,721,74.74130000000002,23.745166666666666,0.23758333333333334
1979,NEPAL,140,59.69794999999999,15.38775,0.32316666666666666
1979,NETHERLANDS,51217,47.99375,8.885416666666668,0.22616666666666665
1979,NEW CALEDONIA,448,73.0973,22.83183333333333,0.31175
1979,NEW ZEALAND,4493,51.5279,10.848833333333333,0.25733333333333336
1979,NICARAGUA,467,79.42790000000002,26.348833333333346,0.27475
1979,NIGER,131,82.19525,27.88625,0.4119166666666667
1979,NIGERIA,19168,80.76755000000001,27.093083333333336,0.27825000000000005
1979,NIUE,1,77.53865,25.29925,0.35866666666666663
1979,NORWAY,9338,31.14635,-0.4742499999999996,0.3070833333333334
1979,OMAN,2106,80.7434,27.079666666666668,0.5883333333333333
1979,PAKISTAN,7704,69.37355000000001,20.763083333333334,0.28975
1979,PANAMA,871,79.9736,26.651999999999997,0.35374999999999995
1979,PAPUA NEW GUINEA,490,76.46915000000001,24.705083333333334,0.3746666666666667
1979,PARAGUAY,363,74.1341,23.40783333333333,0.2898333333333333
1979,PERU,6074,68.4197,20.233166666666673,0.2370833333333333
1979,PHILIPPINES,10400,80.29805,26.83225,0.23216666666666666
1979,POLAND,120668,44.96510000000001,7.202833333333333,0.26366666666666666
1979,PORTUGAL,6826,58.55375,14.752083333333333,0.2740833333333333
1979,QATAR,3916,81.5501,27.52783333333333,0.5614166666666666
1979,REUNION,250,74.6489,23.69383333333333,0.326
1979,ROMANIA,53470,48.914000000000016,9.396666666666665,0.21333333333333335
1979,RWANDA,81,67.21745,19.56525,0.4118333333333333
1979,SAINT LUCIA,41,80.68310000000002,27.04616666666667,0.3118333333333333
1979,SAMOA,26,79.9226,26.623666666666665,0.3253333333333333
1979,SAUDI ARABIA,37670,79.54625000000001,26.414583333333336,0.4461666666666668
1979,SENEGAL,791,83.54555000000002,28.636416666666666,0.3135
1979,SEYCHELLES,33,80.55095000000001,26.97275,0.4899166666666667
1979,SIERRA LEONE,185,79.7975,26.554166666666664,0.3098333333333333
1979,SINGAPORE,9851,80.52755,26.959750000000003,0.2765833333333334
1979,SOLOMON ISLANDS,30,80.51885,26.954916666666666,0.3814166666666667
1979,SOMALIA,133,80.9702,27.20566666666667,0.4624166666666666
1979,SOUTH AFRICA,59697,64.02170000000001,17.789833333333334,0.21058333333333326
1979,SPAIN,55562,56.897,13.831666666666665,0.2193333333333333
1979,SRI LANKA,1044,81.61040000000001,27.561333333333334,0.23466666666666666
1979,SUDAN,974,81.84200000000001,27.69,0.33116666666666666
1979,SURINAME,626,80.05264999999999,26.695916666666676,0.2280833333333333
1979,SWAZILAND,122,66.73085,19.294916666666673,0.2671666666666666
1979,SWEDEN,23160,35.395100000000006,1.8861666666666668,0.2408333333333333
1979,SWITZERLAND,10884,44.75735000000001,7.087416666666668,0.22916666666666666
1979,TAIWAN,20694,72.24350000000003,22.3575,0.2041666666666667
1979,THAILAND,10018,80.29189999999998,26.82883333333333,0.18975
1979,TOGO,377,81.10100000000001,27.278333333333336,0.2803333333333333
1979,TONGA,11,74.2931,23.496166666666664,0.3729166666666666
1979,TRINIDAD AND TOBAGO,4561,80.02040000000002,26.678,0.3704166666666666
1979,TUNISIA,2392,68.31769999999999,20.1765,0.2941666666666667
1979,TURKEY,20610,55.16795,12.871083333333335,0.20125000000000004
1979,UGANDA,184,73.9226,23.29033333333333,0.3220833333333333
1979,UNITED ARAB EMIRATES,9983,82.58030000000002,28.10016666666667,0.4977500000000001
1979,UNITED KINGDOM,175864,46.49495,8.052750000000001,0.22691666666666666
1979,UNITED STATES,1336732,47.42885,8.571583333333331,0.17975000000000005
1979,URUGUAY,1712,63.28504999999999,17.380583333333334,0.26141666666666663
1979,VENEZUELA,20881,78.09695,25.60941666666667,0.315
1979,ZAMBIA,983,70.4825,21.379166666666666,0.3406666666666667
1979,ZIMBABWE,2577,70.26019999999998,21.255666666666666,0.205
1980,AFGHANISTAN,480,58.7972,14.887333333333332,0.40083333333333343
1980,ALBANIA,1410,53.89175,12.162083333333335,0.2948333333333333
1980,ALGERIA,18140,73.6883,23.16016666666667,0.3829166666666666
1980,ANGOLA,1458,71.73964999999998,22.077583333333337,0.46875
1980,ARGENTINA,29653,59.40845,15.226916666666664,0.17125
1980,AUSTRALIA,60198,72.65509999999998,22.58616666666667,0.17183333333333334
1980,AUSTRIA,14264,42.14045000000001,5.633583333333334,0.24225
1980,BAHAMAS,2179,77.91485,25.50825,0.2660833333333333
1980,BAHRAIN,2151,79.80320000000002,26.55733333333333,0.4645833333333333
1980,BANGLADESH,2083,77.6132,25.34066666666667,0.2816666666666667
1980,BARBADOS,184,80.86505000000002,27.14725,0.3195833333333333
1980,BELGIUM,36897,48.7352,9.297333333333334,0.18266666666666664
1980,BELIZE,52,78.21125000000002,25.672916666666666,0.5095
1980,BENIN,141,81.61580000000002,27.56433333333333,0.2958333333333333
1980,BHUTAN,6,54.01685000000001,12.231583333333333,0.36925
1980,BOTSWANA,269,71.32265,21.84591666666667,0.2938333333333333
1980,BRAZIL,51020,77.26640000000002,25.148000000000003,0.20758333333333331
1980,BRITISH VIRGIN ISLANDS,8,80.582,26.99000000000001,0.2181666666666667
1980,BULGARIA,21131,50.06705,10.03725,0.2685
1980,BURKINA FASO,118,83.7803,28.766833333333334,0.23625
1980,BURUNDI,40,69.0386,20.576999999999998,0.4012500000000001
1980,CAMBODIA,78,80.97275,27.20708333333333,0.2305833333333333
1980,CANADA,120871,24.04955,-4.416916666666666,0.26216666666666666
1980,CAPE VERDE,33,76.51985,24.73325,0.8288333333333333
1980,CAYMAN ISLANDS,44,80.86145,27.145250000000004,0.2638333333333333
1980,CENTRAL AFRICAN REPUBLIC,29,78.4157,25.786499999999997,0.28400000000000003
1980,CHAD,57,81.46489999999999,27.480500000000006,0.4755833333333334
1980,CHILE,6890,49.82675,9.90375,0.2165
1980,CHRISTMAS ISLAND,27,79.0373,26.131833333333336,0.3889166666666666
1980,COLOMBIA,12096,77.77895,25.43275,0.1825
1980,COMOROS,13,78.67025,25.927916666666665,0.23758333333333334
1980,CONGO,111,76.56169999999999,24.756500000000006,0.2323333333333333
1980,COSTA RICA,672,78.6011,25.8895,0.3175000000000001
1980,CUBA,8563,78.5267,25.84816666666667,0.2345833333333333
1980,CYPRUS,875,65.93015000000001,18.850083333333334,0.2925
1980,DENMARK,16463,1.3833499999999992,-17.009249999999998,0.9378333333333334
1980,DJIBOUTI,95,85.11695000000002,29.509416666666667,0.6116666666666667
1980,DOMINICA,10,80.156,26.75333333333333,0.2661666666666667
1980,DOMINICAN REPUBLIC,1761,79.45909999999998,26.36616666666666,0.25391666666666673
1980,ECUADOR,3666,72.2048,22.336,0.23625
1980,EGYPT,12337,73.51774999999998,23.065416666666664,0.3156666666666667
1980,EL SALVADOR,582,77.7698,25.42766666666667,0.2895833333333333
1980,EQUATORIAL GUINEA,16,77.65969999999999,25.3665,0.22491666666666665
1980,ETHIOPIA,497,74.55560000000001,23.642,0.2915
1980,FIJI,217,77.50685000000001,25.28158333333333,0.22233333333333336
1980,FINLAND,15884,33.587,0.8816666666666664,0.20766666666666667
1980,FRANCE,137814,54.60049999999998,12.555833333333332,0.20208333333333334
1980,FRENCH GUIANA,102,79.32935,26.29408333333333,0.2455
1980,FRENCH POLYNESIA,80,79.5326,26.406999999999996,0.36175
1980,GABON,1809,76.32275,24.62375,0.21508333333333335
1980,GAMBIA,43,82.56830000000002,28.093499999999995,0.2543333333333333
1980,GHANA,698,80.74295000000002,27.079416666666663,0.28191666666666665
1980,GREECE,14025,58.20245,14.556916666666668,0.20133333333333334
1980,GREENLAND,154,0.4722500000000001,-17.515416666666667,0.961
1980,GRENADA,13,81.33935000000002,27.410750000000004,0.3175
1980,GUADELOUPE,171,80.6222,27.01233333333333,0.21883333333333327
1980,GUATEMALA,1230,74.6219,23.67883333333333,0.28250000000000003
1980,GUINEA,263,78.94805000000002,26.08225,0.2449166666666667
1980,GUINEA BISSAU,40,81.1589,27.3105,0.2499166666666667
1980,GUYANA,488,79.62034999999999,26.45575,0.3349166666666667
1980,HAITI,205,80.6555,27.03083333333333,0.3103333333333333
1980,HONDURAS,561,77.30375000000002,25.16875,0.313
1980,HUNGARY,23687,48.01444999999999,8.896916666666666,0.23233333333333334
1980,ICELAND,509,35.29985,1.83325,0.4025
1980,INDIA,85633,76.26755,24.59308333333333,0.2151666666666667
1980,INDONESIA,25848,78.85445,26.03025,0.18566666666666667
1980,IRAQ,12424,72.27965,22.37758333333333,0.27224999999999994
1980,IRELAND,7160,49.1816,9.545333333333332,0.17800000000000002
1980,ISRAEL,5767,68.07335,20.04075,0.22633333333333336
1980,ITALY,106073,54.03125,12.239583333333336,0.19875
1980,JAMAICA,2305,79.99309999999998,26.66283333333334,0.4160833333333333
1980,JAPAN,258405,53.23114999999999,11.795083333333334,0.14708333333333334
1980,JORDAN,1289,67.721,19.845,0.2533333333333333
1980,KENYA,1690,76.50035,24.722416666666664,0.2868333333333333
1980,KIRIBATI,8,81.0626,27.256999999999998,0.5628333333333333
1980,KUWAIT,6729,78.2075,25.67083333333333,0.85925
1980,LEBANON,1685,64.19225,17.884583333333335,0.2595833333333334
1980,LIBERIA,557,78.43100000000003,25.795,0.2274166666666667
1980,LUXEMBOURG,3007,47.9795,8.8775,0.19658333333333333
1980,MADAGASCAR,441,73.43359999999998,23.018666666666665,0.2550833333333333
1980,MALAWI,194,70.94239999999998,21.63466666666667,0.28974999999999995
1980,MALAYSIA,7635,79.17875,26.210416666666664,0.1748333333333333
1980,MALI,107,84.45455,29.141416666666668,0.3125000000000001
1980,MALTA,279,64.34765,17.970916666666664,0.33066666666666666
1980,MARTINIQUE,213,80.156,26.75333333333333,0.2661666666666667
1980,MAURITANIA,172,82.814,28.230000000000004,0.3606666666666667
1980,MAURITIUS,161,74.95685000000002,23.86491666666667,0.2515833333333333
1980,MEXICO,73208,69.8642,21.035666666666668,0.1811666666666667
1980,MONGOLIA,1876,31.131200000000003,-0.4826666666666671,0.2850833333333334
1980,MONTSERRAT,4,80.73575000000002,27.07541666666667,0.21725000000000005
1980,MOROCCO,4348,64.50215,18.05675,0.3380000000000001
1980,MOZAMBIQUE,875,74.75345,23.75191666666667,0.21641666666666667
1980,NEPAL,148,59.5388,15.299333333333333,0.4645
1980,NETHERLANDS,48407,49.03685,9.464916666666666,0.17950000000000002
1980,NEW CALEDONIA,546,73.26454999999999,22.92475,0.2751666666666667
1980,NEW ZEALAND,4761,51.0794,10.599666666666666,0.2665
1980,NICARAGUA,553,79.358,26.31,0.2948333333333333
1980,NIGER,156,82.0493,27.805166666666665,0.4240833333333334
1980,NIGERIA,18586,80.7146,27.063666666666673,0.26183333333333336
1980,NIUE,1,77.66735,25.37075,0.4454166666666666
1980,NORWAY,10377,31.7357,-0.14683333333333368,0.3063333333333333
1980,OMAN,1649,81.34325000000003,27.41291666666667,0.8500833333333334
1980,PAKISTAN,8745,70.54025,21.41125,0.309
1980,PANAMA,852,79.98665,26.65925,0.4779166666666668
1980,PAPUA NEW GUINEA,499,76.5413,24.745166666666666,0.3309166666666667
1980,PARAGUAY,407,74.48045,23.600249999999992,0.2406666666666667
1980,PERU,6578,68.59865,20.332583333333336,0.23375
1980,PHILIPPINES,10090,80.1878,26.771000000000004,0.19525
1980,POLAND,126691,44.04275000000001,6.690416666666668,0.2423333333333333
1980,PORTUGAL,7359,58.71455,14.841416666666667,0.2400833333333334
1980,QATAR,3572,81.38585,27.43658333333333,0.5029166666666667
1980,REUNION,222,74.62040000000002,23.678,0.2801666666666667
1980,ROMANIA,53618,46.53844999999999,8.076916666666666,0.212
1980,RWANDA,135,67.58794999999999,19.771083333333333,0.36916666666666653
1980,SAINT LUCIA,31,81.17840000000002,27.32133333333333,0.2713333333333333
1980,SAMOA,27,80.09825,26.72125,0.30225
1980,SAUDI ARABIA,46197,79.01119999999997,26.11733333333333,0.4251666666666667
1980,SENEGAL,914,83.384,28.546666666666663,0.25125
1980,SEYCHELLES,26,80.66705,27.03725,0.41841666666666666
1980,SIERRA LEONE,166,79.6892,26.494,0.2715833333333333
1980,SINGAPORE,8572,80.52155,26.956416666666666,0.24825
1980,SOLOMON ISLANDS,28,80.4941,26.941166666666664,0.3294166666666667
1980,SOMALIA,222,81.3803,27.43350000000001,0.5125833333333334
1980,SOUTH AFRICA,62300,63.69770000000001,17.609833333333327,0.2565
1980,SPAIN,58632,56.48765,13.60425,0.19400000000000006
1980,SRI LANKA,930,81.7787,27.65483333333333,0.2423333333333333
1980,SUDAN,1022,81.8174,27.676333333333336,0.29575
1980,SURINAME,647,80.17399999999999,26.763333333333332,0.18891666666666665
1980,SWAZILAND,127,66.19520000000001,18.997333333333334,0.2766666666666667
1980,SWEDEN,19569,35.37575000000001,1.8754166666666676,0.23275
1980,SWITZERLAND,11055,43.76915,6.538416666666667,0.21833333333333332
1980,TAIWAN,22812,72.47180000000002,22.484333333333336,0.18241666666666664
1980,THAILAND,10945,80.25019999999998,26.80566666666667,0.16558333333333333
1980,TOGO,196,81.07805,27.265583333333336,0.2785833333333333
1980,TONGA,11,74.32520000000002,23.514,0.25066666666666665
1980,TRINIDAD AND TOBAGO,4619,80.0219,26.67883333333333,0.3086666666666667
1980,TUNISIA,2589,67.09294999999999,19.49608333333333,0.28
1980,TURKEY,20661,53.57285,11.984916666666667,0.18083333333333326
1980,UGANDA,171,74.54015000000003,23.633416666666665,0.3680833333333334
1980,UNITED ARAB EMIRATES,10064,82.94195,28.30108333333333,0.45725
1980,UNITED KINGDOM,157974,47.5577,8.643166666666666,0.19275
1980,UNITED STATES,1288031,48.44389999999999,9.1355,0.1449166666666667
1980,URUGUAY,1592,64.50155,18.056416666666667,0.2275833333333333
1980,VENEZUELA,24762,78.03155,25.57308333333333,0.331
1980,ZAMBIA,963,70.40780000000002,21.337666666666667,0.3525833333333333
1980,ZIMBABWE,2628,70.0319,21.128833333333336,0.21566666666666667
1981,AFGHANISTAN,541,58.74814999999999,14.860083333333336,0.4851666666666667
1981,ALBANIA,2002,54.6416,12.578666666666667,0.28875
1981,ALGERIA,12664,74.44265,23.579250000000005,0.3598333333333333
1981,ANGOLA,1440,71.65024999999999,22.027916666666666,0.5165833333333334
1981,ARGENTINA,27827,59.30134999999999,15.167416666666668,0.18908333333333333
1981,AUSTRALIA,62820,71.89535,22.16408333333333,0.19533333333333333
1981,AUSTRIA,15307,43.70645,6.503583333333332,0.2568333333333333
1981,BAHAMAS,764,77.28170000000001,25.1565,0.3180833333333333
1981,BAHRAIN,2325,79.8482,26.582333333333334,0.4764999999999999
1981,BANGLADESH,2163,76.9133,24.95183333333333,0.2993333333333333
1981,BARBADOS,187,80.80205000000002,27.11225000000001,0.2754166666666667
1981,BELGIUM,33821,49.32874999999999,9.627083333333333,0.2273333333333333
1981,BELIZE,50,77.48299999999998,25.26833333333333,0.3119166666666667
1981,BENIN,117,81.434,27.46333333333333,0.2483333333333333
1981,BHUTAN,7,53.70575,12.058750000000002,0.4178333333333333
1981,BOTSWANA,275,70.89020000000002,21.60566666666667,0.32216666666666666
1981,BRAZIL,46852,76.97015,24.98341666666667,0.23425000000000004
1981,BRITISH VIRGIN ISLANDS,12,80.42585,26.90325,0.2366666666666667
1981,BULGARIA,21910,51.35915,10.755083333333333,0.2493333333333333
1981,BURKINA FASO,152,83.1299,28.4055,0.25266666666666665
1981,BURUNDI,43,68.74025,20.41125,0.4681666666666666
1981,CAMBODIA,82,80.71745,27.06525,0.3293333333333333
1981,CANADA,117263,26.83895000000001,-2.86725,0.276
1981,CAPE VERDE,9,76.34135,24.63408333333333,0.6670000000000001
1981,CAYMAN ISLANDS,42,80.19335,26.77408333333333,0.29691666666666666
1981,CENTRAL AFRICAN REPUBLIC,37,77.4968,25.276,0.3665
1981,CHAD,57,80.9507,27.19483333333333,0.49875
1981,CHILE,6696,49.91915,9.955083333333333,0.2718333333333333
1981,CHRISTMAS ISLAND,28,79.05365000000002,26.14091666666667,0.473
1981,COLOMBIA,12124,77.26010000000002,25.144500000000004,0.2605833333333333
1981,COMOROS,13,78.69950000000001,25.94416666666666,0.2673333333333333
1981,CONGO,129,76.28044999999999,24.60025,0.2441666666666667
1981,COSTA RICA,614,78.3995,25.777499999999996,0.43775
1981,CUBA,8931,77.8757,25.486500000000003,0.24850000000000005
1981,CYPRUS,831,66.61745,19.231916666666667,0.2818333333333333
1981,DENMARK,14123,-0.07165000000000117,-17.817583333333328,0.8686666666666668
1981,DJIBOUTI,82,83.9825,28.879166666666666,0.5031666666666667
1981,DOMINICA,10,80.0354,26.68633333333333,0.319
1981,DOMINICAN REPUBLIC,1682,78.98405000000002,26.10225,0.31566666666666665
1981,ECUADOR,4552,71.9018,22.167666666666676,0.29691666666666666
1981,EGYPT,13902,73.13315,22.85175,0.3369166666666666
1981,EL SALVADOR,500,77.11370000000002,25.063166666666664,0.3886666666666667
1981,EQUATORIAL GUINEA,19,76.8686,24.927000000000003,0.3293333333333333
1981,ETHIOPIA,509,73.67825,23.15458333333333,0.31516666666666665
1981,FIJI,295,77.7713,25.4285,0.2510833333333333
1981,FINLAND,14047,33.51199999999999,0.8399999999999999,0.2598333333333333
1981,FRANCE,123998,55.5452,13.080666666666668,0.2366666666666667
