year,country,co2,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
1969,CHILE,6151.0,49.754,9.863333333,0.29625
1969,COLOMBIA,7649.0,77.32595,25.18108333,0.278416667
1969,COMOROS,5.0,79.0403,26.1335,0.227083333
1969,CONGO,137.0,76.4537,24.6965,0.2215
1969,COSTA RICA,313.0,78.7118,25.951,0.586416667
1969,CUBA,4707.0,78.1841,25.65783333,0.315
1969,CYPRUS,456.0,66.5837,19.21316667,0.316916667
1969,DENMARK,16199.0,-0.16135,-17.86741667,0.87375
1969,DJIBOUTI,23.0,84.467,29.14833333,0.757333333
1969,DOMINICA,5.0,79.9793,26.65516667,0.322166667
1969,DOMINICAN REPUBLIC,724.0,78.97085,26.09491667,0.28625
1969,ECUADOR,980.0,72.35975,22.42208333,0.301583333
1969,EGYPT,5371.0,74.12795,23.40441667,0.322666667
1969,EL SALVADOR,325.0,77.64995,25.36108333,0.3605
1969,EQUATORIAL GUINEA,12.0,77.34425,25.19125,0.232833333
1969,ETHIOPIA,455.0,73.73735,23.18741667,0.3495
1969,FIJI,118.0,77.0513,25.0285,0.396916667
1969,FINLAND,10345.0,32.95445,0.53025,0.297583333
1969,FRENCH GUIANA,23.0,79.54715,26.41508333,0.272666667
1969,FRENCH POLYNESIA,44.0,80.0912,26.71733333,0.35525
1969,GABON,391.0,76.10645,24.50358333,0.2285
1969,GAMBIA,13.0,83.0114,28.33966667,0.36025
1969,GHANA,461.0,80.82575,27.12541667,0.245083333
1969,GREECE,6947.0,59.06975,15.03875,0.237666667
1969,GREENLAND,111.0,-1.10575,-18.39208333,0.895083333
1969,GRENADA,13.0,81.36215,27.42341667,0.254083333
1969,GUADELOUPE,85.0,80.231,26.795,0.302083333
1969,GUATEMALA,622.0,74.72705,23.73725,0.281083333
1969,GUINEA,204.0,78.81905,26.01058333,0.30925
1969,GUINEA BISSAU,16.0,81.3803,27.4335,0.339916667
1969,GUYANA,373.0,80.0756,26.70866667,0.323083333
1969,HAITI,86.0,80.22515,26.79175,0.347166667
1969,HONDURAS,321.0,77.33645,25.18691667,0.313666667
1969,HUNGARY,17022.0,49.1879,9.548833333,0.328
1969,ICELAND,345.0,33.1643,0.646833333,0.476333333
1969,INDIA,52011.0,76.1021,24.50116667,0.270666667
1969,INDONESIA,9106.0,79.00355,26.11308333,0.230666667
1969,IRAQ,6170.0,72.30425,22.39125,0.3535
1969,IRELAND,5049.0,48.79895,9.33275,0.222333333
1969,ISRAEL,4041.0,68.60405,20.33558333,0.2815
1969,JAMAICA,1165.0,79.77665,26.54258333,0.384416667
1969,JAPAN,178336.0,53.3282,11.849,0.184916667
1969,JORDAN,480.0,68.24555,20.13641667,0.33875
1969,KENYA,854.0,75.7016,24.27866667,0.298666667
1969,KIRIBATI,3.0,80.9984,27.22133333,0.594
1969,KUWAIT,7317.0,78.22835,25.68241667,0.417
1969,LEBANON,1187.0,64.8914,18.273,0.3305
1969,LIBERIA,347.0,78.3065,25.72583333,0.325083333
1969,LUXEMBOURG,3598.0,48.4913,9.161833333,0.236416667
1969,MADAGASCAR,232.0,74.12075,23.40041667,0.430083333
1969,MALAWI,104.0,71.1998,21.77766667,0.317583333
1969,MALI,44.0,84.48065,29.15591667,0.38875
1969,MALTA,178.0,64.96265,18.31258333,0.425166667
1969,MARTINIQUE,90.0,79.9793,26.65516667,0.322166667
1969,MAURITANIA,75.0,82.63985,28.13325,0.313583333
1969,MAURITIUS,156.0,75.3893,24.10516667,0.356083333
1969,MEXICO,27894.0,69.7259,20.95883333,0.203833333
1969,MONGOLIA,732.0,29.12825,-1.595416667,0.326
1969,MONTSERRAT,2.0,80.2922,26.829,0.302916667
1969,MOROCCO,1589.0,63.7193,17.62183333,0.433166667
1969,MOZAMBIQUE,884.0,75.2081,24.0045,0.213583333
1969,NEPAL,109.0,59.7191,15.3995,0.474666667
1969,NETHERLANDS,31609.0,49.16045,9.533583333,0.22575
1969,NEW CALEDONIA,425.0,72.92525,22.73625,0.506166667
1969,NEW ZEALAND,3892.0,50.8088,10.44933333,0.311666667
1969,NICARAGUA,351.0,79.4555,26.36416667,0.5375
1969,NIGER,52.0,83.29775,28.49875,0.378916667
1969,NIGERIA,3303.0,80.9864,27.21466667,0.251416667
1969,NORWAY,6060.0,31.7444,-0.142,0.32725
1969,OMAN,64.0,81.2948,27.386,0.562583333
1969,PANAMA,560.0,80.0963,26.72016667,0.433583333
1969,PAPUA NEW GUINEA,152.0,76.45595,24.69775,0.2675
1969,PARAGUAY,142.0,74.6408,23.68933333,0.398416667
1969,PERU,4173.0,69.0599,20.58883333,0.252
1969,PHILIPPINES,6234.0,80.63255,27.01808333,0.216833333
1969,POLAND,80080.0,43.9805,6.655833333,0.419083333
1969,PORTUGAL,3985.0,57.9434,14.413,0.2955
1969,QATAR,1956.0,81.48245,27.49025,0.761833333
1969,REUNION,61.0,74.9774,23.87633333,0.43025
1969,ROMANIA,30447.0,47.19155,8.43975,0.371666667
1969,RWANDA,16.0,67.03835,19.46575,0.481333333
1969,SAINT LUCIA,17.0,81.10445,27.28025,0.276416667
1969,SAMOA,8.0,79.9433,26.63516667,0.330583333
1969,SAUDI ARABIA,9627.0,79.15865,26.19925,0.485333333
1969,SENEGAL,134.0,83.6768,28.70933333,0.323166667
1969,SEYCHELLES,2.0,80.75765,27.08758333,0.5195
1969,SIERRA LEONE,302.0,79.5878,26.43766667,0.314166667
1969,SINGAPORE,1965.0,80.71235,27.06241667,0.286166667
1969,SOLOMON ISLANDS,10.0,80.35145,26.86191667,0.260416667
1969,SOMALIA,44.0,80.825,27.125,0.698333333
1969,SOUTH AFRICA,39073.0,63.9902,17.77233333,0.2565
1969,SPAIN,26420.0,55.7804,13.21133333,0.224166667
1969,SRI LANKA,1178.0,81.3464,27.41466667,0.238833333
1969,SUDAN,1141.0,81.8606,27.70033333,0.299916667
1969,SURINAME,415.0,80.58545,26.99191667,0.270833333
1969,SWAZILAND,83.0,66.9581,19.42116667,0.30925
1969,SWEDEN,23580.0,35.54645,1.97025,0.303
1969,SWITZERLAND,10389.0,44.19965,6.777583333,0.288916667
1969,TAIWAN,7180.0,71.7641,22.09116667,0.230416667
1969,THAILAND,3971.0,79.83275,26.57375,0.211
1969,TOGO,66.0,81.02225,27.23458333,0.254166667
1969,TONGA,3.0,73.3214,22.95633333,0.526083333
1969,TRINIDAD AND TOBAGO,1065.0,80.30075,26.83375,0.25275
1969,TUNISIA,1052.0,67.99325,19.99625,0.34425
1969,TURKEY,10583.0,53.54405,11.96891667,0.201416667
1969,UGANDA,321.0,73.7696,23.20533333,0.36275
1969,UNITED ARAB EMIRATES,5597.0,82.87925,28.26625,0.773666667
1969,UNITED KINGDOM,171491.0,47.24225,8.467916667,0.245416667
1969,URUGUAY,1526.0,63.71165,17.61758333,0.268166667
1969,VENEZUELA,18816.0,78.23255,25.68475,0.292416667
1969,ZAMBIA,1166.0,70.77815,21.54341667,0.272916667
1969,ZIMBABWE,1841.0,70.4216,21.34533333,0.222916667
1970,AFGHANISTAN,456.0,58.60955,14.78308333,0.377416667
1970,ALBANIA,1021.0,55.1114,12.83966667,0.359416667
1970,ALGERIA,4111.0,73.9811,23.32283333,0.4225
1970,ANGOLA,977.0,71.8697,22.14983333,0.335166667
1970,ARGENTINA,22562.0,59.3516,15.19533333,0.201666667
1970,AUSTRALIA,40256.0,71.19635,21.77575,0.184333333
1970,AUSTRIA,13824.0,42.6827,5.934833333,0.282083333
1970,BAHAMAS,702.0,77.0696,25.03866667,0.271833333
1970,BAHRAIN,707.0,79.40225,26.33458333,0.529333333
1970,BARBADOS,117.0,80.18585,26.76991667,0.352666667
1970,BELGIUM,34257.0,49.0982,9.499,0.261083333
1970,BELIZE,33.0,77.2535,25.14083333,0.450916667
1970,BENIN,77.0,81.54485,27.52491667,0.260166667
1970,BHUTAN,1.0,53.7929,12.10716667,0.3275
1970,BRAZIL,25569.0,77.34395,25.19108333,0.260416667
1970,BRITISH VIRGIN ISLANDS,5.0,79.89185,26.60658333,0.302583333
1970,BULGARIA,16700.0,51.68225,10.93458333,0.297833333
1970,BURKINA FASO,39.0,83.30165,28.50091667,0.217833333
1970,BURUNDI,17.0,68.09885,20.05491667,0.41425
1970,CAMBODIA,320.0,80.61545,27.00858333,0.257416667
1970,CANADA,93124.0,22.8143,-5.103166667,0.2435
1970,CAPE VERDE,10.0,76.52915,24.73841667,0.502
1970,CAYMAN ISLANDS,10.0,80.1257,26.7365,0.422333333
1970,CENTRAL AFRICAN REPUBLIC,57.0,77.77355,25.42975,0.237916667
1970,CHAD,34.0,80.63735,27.02075,0.431166667
1970,CHILE,6726.0,49.37675,9.65375,0.267
1970,CHRISTMAS ISLAND,19.0,78.80255,26.00141667,0.355333333
1970,COLOMBIA,7746.0,76.87625,24.93125,0.221916667
1970,COMOROS,8.0,78.638,25.91,0.275166667
1970,CONGO,156.0,76.53395,24.74108333,0.190166667
1970,COSTA RICA,341.0,77.9972,25.554,0.665833333
1970,CUBA,5092.0,77.7419,25.41216667,0.298083333
1970,CYPRUS,465.0,66.73625,19.29791667,0.295083333
1970,DENMARK,16935.0,-0.7861,-18.2145,0.806666667
1970,DJIBOUTI,38.0,84.18065,28.98925,0.569
1970,DOMINICA,7.0,79.56155,26.42308333,0.347916667
1970,DOMINICAN REPUBLIC,848.0,78.221,25.67833333,0.277166667
1970,ECUADOR,1168.0,71.53025,21.96125,0.285833333
1970,EGYPT,5914.0,72.87515,22.70841667,0.302166667
1970,EL SALVADOR,390.0,77.1008,25.056,0.435666667
1970,EQUATORIAL GUINEA,10.0,77.3534,25.19633333,0.22925
1970,ETHIOPIA,451.0,73.64405,23.13558333,0.32225
1970,FIJI,142.0,77.49755,25.27641667,0.333
1970,FINLAND,11016.0,34.112,1.173333333,0.24825
1970,FRENCH GUIANA,28.0,78.866,26.03666667,0.273333333
1970,FRENCH POLYNESIA,53.0,79.6772,26.48733333,0.37175
1970,GABON,568.0,76.09775,24.49875,0.2195
1970,GAMBIA,13.0,82.64975,28.13875,0.40375
1970,GHANA,716.0,80.85725,27.14291667,0.246416667
1970,GREECE,6590.0,59.29685,15.16491667,0.250666667
1970,GREENLAND,104.0,-1.7287,-18.73816667,0.825833333
1970,GRENADA,12.0,80.76125,27.08958333,0.343166667
1970,GUADELOUPE,83.0,79.93655,26.63141667,0.33375
1970,GUATEMALA,627.0,73.95125,23.30625,0.31475
1970,GUINEA,216.0,78.47165,25.81758333,0.343083333
1970,GUINEA BISSAU,19.0,81.005,27.225,0.4455
1970,GUYANA,431.0,79.2701,26.26116667,0.44225
1970,HAITI,105.0,79.607,26.44833333,0.2825
1970,HONDURAS,379.0,76.61915,24.78841667,0.349083333
1970,HUNGARY,19090.0,49.36445,9.646916667,0.292416667
1970,ICELAND,379.0,33.94985,1.08325,0.41525
1970,INDIA,53216.0,75.33335,24.07408333,0.23625
1970,INDONESIA,9769.0,78.9083,26.06016667,0.208333333
1970,IRAQ,6520.0,72.6848,22.60266667,0.291583333
1970,IRELAND,5294.0,49.28645,9.603583333,0.2165
1970,ISRAEL,4521.0,68.1236,20.06866667,0.24175
1970,JAMAICA,1362.0,79.0712,26.15066667,0.32575
1970,JAPAN,209660.0,53.4722,11.929,0.192333333
1970,JORDAN,425.0,67.7198,19.84433333,0.323333333
1970,KENYA,841.0,75.61445,24.23025,0.26675
1970,KIRIBATI,6.0,80.1506,26.75033333,0.521666667
1970,KUWAIT,6829.0,78.18305,25.65725,0.34525
1970,LEBANON,1077.0,64.87265,18.26258333,0.297666667
1970,LIBERIA,396.0,78.4055,25.78083333,0.286666667
1970,LUXEMBOURG,3749.0,48.39515,9.108416667,0.244666667
1970,MADAGASCAR,265.0,73.6268,23.126,0.434333333
1970,MALAWI,124.0,70.93625,21.63125,0.305833333
1970,MALAYSIA,3982.0,79.14815,26.19341667,0.19025
1970,MALI,55.0,84.008,28.89333333,0.359583333
1970,MALTA,181.0,65.4692,18.594,0.425083333
1970,MARTINIQUE,99.0,79.56155,26.42308333,0.347916667
1970,MAURITANIA,117.0,83.0627,28.36816667,0.377666667
1970,MAURITIUS,136.0,74.7521,23.75116667,0.2945
1970,MEXICO,31108.0,68.88215,20.49008333,0.22325
1970,MONGOLIA,777.0,29.9969,-1.112833333,0.306416667
1970,MONTSERRAT,4.0,80.0282,26.68233333,0.338
1970,MOROCCO,1989.0,64.3343,17.9635,0.487416667
1970,MOZAMBIQUE,814.0,75.12125,23.95625,0.244333333
1970,NEPAL,62.0,59.15585,15.08658333,0.356666667
1970,NETHERLANDS,38706.0,48.9767,9.4315,0.225166667
1970,NEW CALEDONIA,653.0,73.74365,23.19091667,0.36975
1970,NEW ZEALAND,3871.0,52.06895,11.14941667,0.316583333
1970,NICARAGUA,383.0,78.78365,25.99091667,0.446583333
1970,NIGER,59.0,81.39935,27.44408333,0.360333333
1970,NIGERIA,5874.0,80.5037,26.9465,0.266583333
1970,NIUE,1.0,77.84015,25.46675,0.482083333
1970,NORWAY,7639.0,31.56005,-0.244416667,0.3115
1970,OMAN,64.0,81.0185,27.2325,0.671
1970,PANAMA,601.0,79.5473,26.41516667,0.342
1970,PAPUA NEW GUINEA,189.0,76.58375,24.76875,0.344583333
1970,PARAGUAY,203.0,74.75105,23.75058333,0.410333333
1970,PERU,4850.0,68.2544,20.14133333,0.252916667
1970,PHILIPPINES,6758.0,80.6024,27.00133333,0.200833333
1970,POLAND,83022.0,44.27885,6.821583333,0.368583333
1970,PORTUGAL,4161.0,58.56665,14.75925,0.272916667
1970,QATAR,2064.0,81.11705,27.28725,0.642666667
1970,REUNION,87.0,74.31575,23.50875,0.3875
1970,ROMANIA,32755.0,48.3947,9.108166667,0.272666667
1970,RWANDA,16.0,66.6044,19.22466667,0.409833333
1970,SAINT LUCIA,18.0,80.5538,26.97433333,0.30275
1970,SAMOA,8.0,79.6838,26.491,0.285916667
1970,SAUDI ARABIA,12351.0,78.76025,25.97791667,0.413916667
1970,SENEGAL,357.0,83.4299,28.57216667,0.320333333
1970,SEYCHELLES,8.0,80.7341,27.0745,0.617583333
1970,SIERRA LEONE,238.0,79.52825,26.40458333,0.304083333
1970,SINGAPORE,4966.0,80.33825,26.85458333,0.328
1970,SOLOMON ISLANDS,11.0,80.1149,26.7305,0.3805
1970,SOMALIA,59.0,80.5214,26.95633333,0.577
1970,SOUTH AFRICA,40841.0,63.89645,17.72025,0.251666667
1970,SPAIN,31887.0,56.696,13.72,0.219833333
1970,SRI LANKA,981.0,80.98325,27.21291667,0.237
1970,SUDAN,1324.0,80.7401,27.07783333,0.314083333
1970,SURINAME,439.0,79.74035,26.52241667,0.303833333
1970,SWAZILAND,100.0,67.1261,19.5145,0.377583333
1970,SWEDEN,25192.0,35.32805,1.848916667,0.268166667
1970,SWITZERLAND,10989.0,44.2772,6.820666667,0.26875
1970,TAIWAN,7847.0,71.8877,22.15983333,0.253666667
1970,THAILAND,4193.0,79.5242,26.40233333,0.1825
1970,TOGO,75.0,81.0755,27.26416667,0.253333333
1970,TONGA,7.0,74.61635,23.67575,0.34875
1970,TRINIDAD AND TOBAGO,2454.0,79.6274,26.45966667,0.31975
1970,TUNISIA,1021.0,68.18885,20.10491667,0.403666667
1970,TURKEY,11628.0,54.59825,12.55458333,0.176666667
1970,UGANDA,394.0,73.48925,23.04958333,0.406333333
1970,UNITED ARAB EMIRATES,4158.0,82.8656,28.25866667,0.607666667
1970,UNITED KINGDOM,178092.0,47.60555,8.66975,0.252833333
1970,URUGUAY,1566.0,63.6359,17.5755,0.3845
1970,VENEZUELA,20333.0,77.615,25.34166667,0.361916667
1970,ZAMBIA,1028.0,70.9364,21.63133333,0.247916667
1970,ZIMBABWE,2226.0,71.23775,21.79875,0.189583333
1971,AFGHANISTAN,517.0,58.6823,14.8235,0.3865
1971,ALBANIA,1187.0,54.56195,12.53441667,0.276916667
1971,ALGERIA,5091.0,72.81005,22.67225,0.343916667
1971,ANGOLA,930.0,71.3066,21.837,0.287583333
1971,ARGENTINA,24254.0,58.3721,14.65116667,0.168916667
1971,AUSTRALIA,41662.0,70.9778,21.65433333,0.178
1971,AUSTRIA,14223.0,43.6088,6.449333333,0.2895
1971,BAHAMAS,1836.0,77.4794,25.26633333,0.288
1971,BAHRAIN,829.0,78.4241,25.79116667,0.480333333
1971,BARBADOS,132.0,79.60085,26.44491667,0.24575
1971,BELGIUM,33141.0,49.6961,9.831166667,0.2535
1971,BELIZE,39.0,77.45885,25.25491667,0.46
1971,BENIN,80.0,80.8859,27.15883333,0.236083333
1971,BHUTAN,1.0,53.18315,11.76841667,0.314166667
1971,BRAZIL,27989.0,76.2953,24.6085,0.280083333
1971,BRITISH VIRGIN ISLANDS,6.0,79.3259,26.29216667,0.274666667
1971,BULGARIA,17535.0,51.0131,10.56283333,0.270083333
1971,BURKINA FASO,41.0,82.8113,28.2285,0.2125
1971,BURUNDI,20.0,67.38635,19.65908333,0.344583333
1971,CAMBODIA,68.0,79.45505,26.36391667,0.25425
1971,CANADA,96157.0,23.23475,-4.869583333,0.2295
1971,CAPE VERDE,10.0,75.2249,24.01383333,0.432916667
1971,CAYMAN ISLANDS,12.0,80.2148,26.786,0.240833333
1971,CENTRAL AFRICAN REPUBLIC,50.0,77.1812,25.10066667,0.233666667
1971,CHAD,41.0,80.44355,26.91308333,0.466833333
1971,CHILE,7389.0,48.4883,9.160166667,0.274333333
1971,CHRISTMAS ISLAND,23.0,78.3716,25.762,0.345666667
1971,COLOMBIA,8270.0,76.20335,24.55741667,0.231
1971,COMOROS,8.0,77.6825,25.37916667,0.365
1971,CONGO,187.0,75.7874,24.32633333,0.237166667
1971,COSTA RICA,417.0,77.7764,25.43133333,0.47625
1971,CUBA,5347.0,77.8634,25.47966667,0.284666667
1971,CYPRUS,514.0,66.032,18.90666667,0.34475
1971,DENMARK,15561.0,-2.45605,-19.14225,0.972416667
1971,DJIBOUTI,44.0,83.4968,28.60933333,0.69425
1971,DOMINICA,7.0,78.9608,26.08933333,0.2625
1971,DOMINICAN REPUBLIC,961.0,77.7632,25.424,0.242416667
1971,ECUADOR,1152.0,70.83215,21.57341667,0.26425
1971,EGYPT,6285.0,72.824,22.68,0.340583333
1971,EL SALVADOR,412.0,76.7735,24.87416667,0.30825
1971,EQUATORIAL GUINEA,18.0,76.7687,24.8715,0.260666667
1971,ETHIOPIA,505.0,72.95375,22.75208333,0.338833333
1971,FIJI,150.0,77.76545,25.42525,0.428666667
1971,FINLAND,11067.0,33.5414,0.856333333,0.241833333
1971,FRENCH GUIANA,28.0,78.0038,25.55766667,0.21075
1971,FRENCH POLYNESIA,62.0,78.44945,25.80525,0.326416667
1971,GABON,776.0,75.5012,24.16733333,0.2675
1971,GAMBIA,15.0,81.24455,27.35808333,0.285916667
1971,GHANA,626.0,79.8977,26.60983333,0.195416667
1971,GREECE,7585.0,58.3952,14.664,0.2445
1971,GREENLAND,128.0,-3.4789,-19.7105,0.996083333
1971,GRENADA,13.0,79.9982,26.66566667,0.240833333
1971,GUADELOUPE,93.0,79.3235,26.29083333,0.287916667
1971,GUATEMALA,666.0,73.9811,23.32283333,0.283333333
1971,GUINEA,222.0,77.79185,25.43991667,0.2465
1971,GUINEA BISSAU,20.0,80.0357,26.6865,0.268166667
1971,GUYANA,409.0,78.1316,25.62866667,0.37075
1971,HAITI,110.0,79.1846,26.21366667,0.240416667
1971,HONDURAS,363.0,76.5536,24.752,0.27625
1971,HUNGARY,18893.0,49.9853,9.991833333,0.24325
1971,ICELAND,402.0,34.43795,1.354416667,0.457333333
1971,INDIA,56141.0,74.5412,23.634,0.216083333
1971,INDONESIA,10632.0,78.42725,25.79291667,0.20625
1971,IRAQ,7871.0,71.27585,21.81991667,0.323916667
1971,IRELAND,6135.0,50.15585,10.08658333,0.226833333
1971,ISRAEL,4431.0,67.3688,19.64933333,0.243083333
1971,JAMAICA,1569.0,78.97835,26.09908333,0.376833333
1971,JAPAN,217492.0,53.57015,11.98341667,0.173083333
1971,JORDAN,452.0,66.797,19.33166667,0.292416667
1971,KENYA,1005.0,74.9417,23.8565,0.338833333
1971,KIRIBATI,8.0,79.127,26.18166667,0.481583333
1971,KUWAIT,7401.0,77.1179,25.0655,0.444416667
1971,LEBANON,1456.0,63.88475,17.71375,0.273166667
1971,LIBERIA,416.0,77.4992,25.27733333,0.36125
1971,LUXEMBOURG,3600.0,49.07975,9.48875,0.279833333
1971,MADAGASCAR,280.0,72.64985,22.58325,0.311916667
1971,MALAWI,137.0,70.27025,21.26125,0.273916667
1971,MALAYSIA,4548.0,78.5273,25.8485,0.194083333
1971,MALI,62.0,83.31155,28.50641667,0.2905
1971,MALTA,180.0,64.7786,18.21033333,0.516
1971,MARTINIQUE,146.0,78.9608,26.08933333,0.2625
1971,MAURITANIA,109.0,81.05615,27.25341667,0.388333333
1971,MAURITIUS,108.0,73.94225,23.30125,0.35075
1971,MEXICO,34453.0,69.1526,20.64033333,0.221083333
1971,MONGOLIA,828.0,30.87245,-0.626416667,0.274916667
1971,MONTSERRAT,4.0,79.41185,26.33991667,0.299916667
1971,MOROCCO,2237.0,62.4335,16.9075,0.375333333
1971,MOZAMBIQUE,986.0,74.3912,23.55066667,0.235583333
1971,NEPAL,54.0,57.93515,14.40841667,0.3775
1971,NETHERLANDS,38417.0,49.8233,9.901833333,0.228666667
1971,NEW CALEDONIA,660.0,73.2377,22.90983333,0.453416667
1971,NEW ZEALAND,4107.0,52.25315,11.25175,0.306
1971,NICARAGUA,411.0,78.6242,25.90233333,0.459916667
1971,NIGER,63.0,81.434,27.46333333,0.42175
1971,NIGERIA,8803.0,80.2331,26.79616667,0.274833333
1971,NIUE,1.0,77.18375,25.10208333,0.644416667
1971,NORWAY,7417.0,32.3489,0.193833333,0.326166667
1971,OMAN,571.0,80.24705,26.80391667,0.829333333
1971,PANAMA,710.0,78.83645,26.02025,0.364
1971,PAPUA NEW GUINEA,225.0,76.21475,24.56375,0.32475
1971,PARAGUAY,173.0,73.3628,22.97933333,0.343083333
1971,PERU,5076.0,67.64585,19.80325,0.237333333
1971,PHILIPPINES,7523.0,79.51955,26.39975,0.243916667
1971,POLAND,85423.0,46.1573,7.865166667,0.277333333
1971,PORTUGAL,4474.0,57.6986,14.277,0.295583333
1971,QATAR,2496.0,79.95695,26.64275,0.439833333
1971,REUNION,90.0,73.5479,23.08216667,0.395333333
1971,ROMANIA,34314.0,48.37535,9.097416667,0.238166667
1971,RWANDA,17.0,66.0404,18.91133333,0.308416667
1971,SAINT LUCIA,19.0,79.8992,26.61066667,0.2245
1971,SAMOA,10.0,79.0451,26.13616667,0.357583333
1971,SAUDI ARABIA,16310.0,77.40605,25.22558333,0.515333333
1971,SENEGAL,369.0,82.09835,27.83241667,0.268333333
1971,SEYCHELLES,9.0,79.7363,26.52016667,0.80875
1971,SIERRA LEONE,219.0,78.6815,25.93416667,0.328833333
1971,SINGAPORE,4525.0,79.8899,26.6055,0.312916667
1971,SOLOMON ISLANDS,13.0,79.6946,26.497,0.31575
1971,SOMALIA,51.0,80.34005,26.85558333,0.911666667
1971,SOUTH AFRICA,45969.0,63.11435,17.28575,0.22475
1971,SPAIN,35092.0,55.56485,13.09158333,0.216083333
1971,SRI LANKA,872.0,80.31665,26.84258333,0.21925
1971,SUDAN,1359.0,80.1719,26.76216667,0.3195
1971,SURINAME,468.0,78.7163,25.9535,0.20825
1971,SWAZILAND,109.0,65.8652,18.814,0.23225
1971,SWEDEN,23068.0,36.6473,2.581833333,0.25425
1971,SWITZERLAND,11438.0,45.0755,7.264166667,0.325583333
1971,TAIWAN,8596.0,71.50565,21.94758333,0.229916667
1971,THAILAND,5249.0,78.20615,25.67008333,0.191833333
1971,TOGO,86.0,80.1875,26.77083333,0.229583333
1971,TONGA,5.0,74.939,23.855,0.544
1971,TRINIDAD AND TOBAGO,2210.0,78.7379,25.9655,0.323833333
1971,TUNISIA,1149.0,67.52915,19.73841667,0.260833333
1971,TURKEY,13017.0,53.50145,11.94525,0.18125
1971,UGANDA,393.0,73.18895,22.88275,0.341416667
1971,UNITED ARAB EMIRATES,5777.0,81.72095,27.62275,0.662333333
1971,UNITED KINGDOM,180219.0,48.2909,9.0505,0.249666667
1971,URUGUAY,1584.0,62.81045,17.11691667,0.349083333
1971,VENEZUELA,17061.0,76.50395,24.72441667,0.37725
1971,ZAMBIA,1034.0,70.1426,21.19033333,0.240666667
1971,ZIMBABWE,2384.0,70.08845,21.16025,0.211833333
1972,AFGHANISTAN,418.0,54.5849,12.54716667,0.391083333
1972,ALBANIA,1539.0,54.69485,12.60825,0.328083333
1972,ALGERIA,7731.0,72.8567,22.69816667,0.3625
1972,ANGOLA,1229.0,71.6198,22.011,0.43825
1972,ARGENTINA,24586.0,58.67315,14.81841667,0.206416667
1972,AUSTRALIA,42947.0,71.62175,22.01208333,0.19575
1972,AUSTRIA,15324.0,43.2497,6.249833333,0.300166667
1972,BAHAMAS,1770.0,78.07505,25.59725,0.309
1972,BAHRAIN,1004.0,77.73905,25.41058333,0.554083333
1972,BANGLADESH,957.0,77.2589,25.14383333,0.271833333
1972,BARBADOS,137.0,80.0465,26.6925,0.28975
1972,BELGIUM,35679.0,48.8,9.333333333,0.263916667
1972,BELIZE,43.0,77.9075,25.50416667,0.391083333
1972,BENIN,106.0,81.2504,27.36133333,0.258833333
1972,BHUTAN,1.0,53.81825,12.12125,0.372916667
1972,BOTSWANA,6.0,71.7047,22.05816667,0.360166667
1972,BRAZIL,31187.0,77.1752,25.09733333,0.242083333
1972,BRITISH VIRGIN ISLANDS,6.0,79.52225,26.40125,0.304833333
1972,BULGARIA,18045.0,51.25505,10.69725,0.33875
1972,BURKINA FASO,44.0,82.99865,28.33258333,0.26725
1972,BURUNDI,20.0,68.4683,20.26016667,0.455583333
1972,CAMBODIA,32.0,80.58725,26.99291667,0.278916667
1972,CANADA,103937.0,19.75475,-6.802916667,0.251916667
1972,CAPE VERDE,14.0,75.2615,24.03416667,0.54475
1972,CAYMAN ISLANDS,15.0,80.7116,27.062,0.283083333
1972,CENTRAL AFRICAN REPUBLIC,46.0,77.81255,25.45141667,0.274166667
1972,CHAD,33.0,81.4136,27.452,0.426666667
1972,CHILE,7688.0,49.25495,9.586083333,0.287416667
1972,CHRISTMAS ISLAND,23.0,79.0691,26.1495,0.397
1972,COLOMBIA,8585.0,77.07125,25.03958333,0.224916667
1972,COMOROS,8.0,78.4523,25.80683333,0.282916667
1972,CONGO,181.0,76.2068,24.55933333,0.24625
1972,COSTA RICA,481.0,78.89285,26.05158333,0.401083333
1972,CUBA,5672.0,78.3884,25.77133333,0.25575
1972,CYPRUS,656.0,65.4698,18.59433333,0.395
1972,DENMARK,16265.0,-0.89485,-18.27491667,0.7945
1972,DJIBOUTI,52.0,84.36035,29.08908333,0.479333333
1972,DOMINICA,7.0,79.3886,26.327,0.314833333
1972,DOMINICAN REPUBLIC,1275.0,78.16655,25.64808333,0.306083333
1972,ECUADOR,1253.0,72.4742,22.48566667,0.32625
1972,EGYPT,6957.0,73.13855,22.85475,0.3595
1972,EL SALVADOR,458.0,78.0203,25.56683333,0.296333333
1972,EQUATORIAL GUINEA,24.0,77.0048,25.00266667,0.234416667
1972,ETHIOPIA,384.0,73.8518,23.251,0.293083333
1972,FIJI,158.0,77.27525,25.15291667,0.3505
1972,FINLAND,12043.0,37.08425,2.824583333,0.257916667
1972,FRENCH GUIANA,28.0,78.5222,25.84566667,0.24825
1972,FRENCH POLYNESIA,59.0,79.6574,26.47633333,0.38125
1972,GABON,747.0,75.677,24.265,0.280666667
1972,GAMBIA,18.0,81.86255,27.70141667,0.402916667
1972,GHANA,661.0,80.342,26.85666667,0.21975
1972,GREECE,8610.0,58.46675,14.70375,0.302666667
